# year	AAA	AA	A	BBB	BB	B	CCC	Default	
221	0.00133778	0.00118626	0.00104151	0.000859033	0.000595547	0.000355121	0.000207586	0	
222	0.00132196	0.00117224	0.00102919	0.000848878	0.000588506	0.000350923	0.000205132	0	
223	0.00130634	0.00115838	0.00101703	0.000838842	0.000581548	0.000346774	0.000202707	0	
224	0.00129089	0.00114468	0.001005	0.000828925	0.000574673	0.000342674	0.00020031	0	
225	0.00127563	0.00113115	0.000993121	0.000819125	0.000567879	0.000338623	0.000197942	0	
226	0.00126055	0.00111778	0.00098138	0.000809441	0.000561165	0.000334619	0.000195602	0	
227	0.00124565	0.00110457	0.000969778	0.000799871	0.000554531	0.000330663	0.000193289	0	
228	0.00123093	0.00109151	0.000958313	0.000790415	0.000547975	0.000326754	0.000191004	0	
229	0.00121638	0.0010786	0.000946983	0.00078107	0.000541496	0.000322891	0.000188746	0	
230	0.001202	0.00106585	0.000935788	0.000771836	0.000535094	0.000319073	0.000186514	0	
231	0.00118779	0.00105325	0.000924725	0.000762711	0.000528768	0.000315301	0.000184309	0	
232	0.00117375	0.0010408	0.000913793	0.000753694	0.000522517	0.000311573	0.00018213	0	
233	0.00115987	0.0010285	0.00090299	0.000744784	0.000516339	0.00030789	0.000179977	0	
234	0.00114616	0.00101634	0.000892314	0.000735979	0.000510235	0.00030425	0.000177849	0	
235	0.00113261	0.00100432	0.000881765	0.000727278	0.000504203	0.000300653	0.000175747	0	
236	0.00111922	0.000992449	0.000871341	0.00071868	0.000498242	0.000297098	0.000173669	0	
237	0.00110599	0.000980716	0.00086104	0.000710183	0.000492352	0.000293586	0.000171616	0	
238	0.00109291	0.000969122	0.00085086	0.000701787	0.000486531	0.000290115	0.000169587	0	
239	0.00107999	0.000957665	0.000840801	0.00069349	0.000480779	0.000286685	0.000167582	0	
240	0.00106723	0.000946343	0.000830861	0.000685292	0.000475095	0.000283296	0.000165601	0	
241	0.00105461	0.000935155	0.000821038	0.00067719	0.000469478	0.000279947	0.000163643	0	
242	0.00104214	0.0009241	0.000811332	0.000669184	0.000463928	0.000276637	0.000161708	0	
243	0.00102982	0.000913175	0.00080174	0.000661273	0.000458443	0.000273366	0.000159797	0	
244	0.00101765	0.000902379	0.000792262	0.000653455	0.000453023	0.000270135	0.000157907	0	
245	0.00100562	0.000891711	0.000782895	0.00064573	0.000447667	0.000266941	0.000156041	0	
246	0.000993729	0.000881169	0.00077364	0.000638096	0.000442375	0.000263785	0.000154196	0	
247	0.000981981	0.000870752	0.000764494	0.000630552	0.000437145	0.000260667	0.000152373	0	
248	0.000970372	0.000860458	0.000755456	0.000623097	0.000431977	0.000257585	0.000150571	0	
249	0.0009589	0.000850285	0.000746525	0.000615731	0.00042687	0.00025454	0.000148791	0	
250	0.000947564	0.000840233	0.000737699	0.000608452	0.000421823	0.00025153	0.000147032	0	
